#{"t_start": 1776084000.147691, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-10.706935,96,1.019842,1675794261.1274445,2130915.761772517,281652.9399806193,20.749767851461396,3630532.754652533
-10.054532,96,2.033169,1685657991.6283772,2154074.428844884,128716.12787897824,20.749767851461396,3662752.212006872
-9.05831,96,3.175079,1660527966.9426847,2095617.4761385876,214190.173049297,20.749767851461414,3581393.361754878
-10.520825,96,4.206263,1664040244.6519814,2103629.8048273884,157803.39388290822,20.749767851461407,3592522.3528058245
-8.521307,96,5.196398,1628028141.033914,2023092.9023306982,249921.36698197285,20.749767851461392,3480348.826843003
-7.73025,96,6.233137,1659612419.2186594,2153001.87519271,11590307.13591616,1771.9268384138957,3706242.0136427595
-9.781183,96,7.222372,1626336557.8710096,2019397.2428861791,126951.51015250152,20.749767851461396,3475178.0536694457
-11.669542,96,8.224578,1640448102.7764478,2050337.942362559,281652.9399806195,20.749767851461417,3518313.738295915
-10.288347,96,9.308167,1700295862.141677,2264228.102485194,13922173.386609836,1937.7292220428503,3880316.9310508952
-7.332646,96,10.351333,1626336557.8710096,2019397.2428861791,153835.68672193057,20.749767851461396,3475178.0536694457
-7.132154,96,11.402183,1673008904.4697633,2124395.1217527427,113689.13250238895,20.749767851461392,3621440.142317149
-9.124762,96,12.48273,1691466364.9827447,2228096.165270796,10019050.144148307,1634.5009652816184,3805815.9134820392
-6.590409,96,13.47916,1681159125.0261197,2143495.4104266195,36015.05762046241,20.749767851461407,3648045.9975358928
-4.415076,96,14.518876,1628692667.2533464,2024545.7317080908,147058.55033022165,20.74976785146139,3482380.127711868
-6.330338,96,15.511883,1754976738.3384285,2374428.663674879,28103382.930786565,2831.3815524878796,4064157.312162588
-6.982954,96,16.501583,1684331499.1325953,2150946.302702375,143077.03842376638,20.749767851461396,3658402.002700778
-5.11828,96,17.581128,1685657991.6283772,2154074.428844884,51757.227119008596,20.749767851461396,3662752.212006872
-4.760956,96,18.577656,1707802855.0414062,2284137.6434186297,14039728.060403682,1950.415196680296,3910277.603866097
-3.740777,96,19.632502,1617787263.8128252,2010164.4213974515,2483366.428817169,804.2303199076671,3448700.9724262687
-5.98895,96,20.673839,1626414145.930137,2019566.6704512103,281652.93998061947,20.749767851461396,3475415.2221773383
-6.36213,96,21.732456,1651749804.9888303,2075656.9631969242,116407.00208760622,20.749767851461407,3553594.997192816
-4.303797,96,22.852295,1621002613.0644467,2022536.8177211243,3894048.55698334,1030.2105784618227,3471005.81017191
-3.78191,96,23.890555,1638529692.3916154,2046117.250666625,281652.93998061947,20.749767851461414,3512449.6074797064
-3.227868,96,24.929009,1644495432.3851466,2070903.2171209988,1736253.9168060962,667.4321806174153,3534937.6665006024
-3.284471,96,25.960938,1645416904.4682593,2061335.8085856428,30520.469454106606,20.749767851461428,3533593.8580242377
-2.549022,96,26.957231,1727005013.4400535,2309624.390285482,23549034.342681244,2590.2121278779123,3964499.9289955287
-3.077074,96,28.023994,1813088249.0793898,2523568.173037796,33583884.16756881,3104.3531554673323,4291753.768973146
-3.170604,96,29.094269,1652883527.8283472,2095217.3670418186,2944664.7394353948,881.8116158183869,3570785.7375402614
-3.302799,96,30.08789,1657113593.7969143,2087843.8503353153,54176.84415572835,20.749767851461396,3570580.8488443173
-1.225663,96,31.169595,1642810428.0558858,2055541.2909278984,212196.03902696903,20.749767851461414,3525534.812878591
-4.194472,96,32.20633,1654834537.9736185,2082661.8948702393,281652.93998061947,20.749767851461403,3563363.617609998
-1.025063,96,33.198071,1626336557.8710096,2019397.2428861791,237727.3250735066,20.749767851461396,3475178.0536694457
-1.370325,96,34.235741,1626336557.8710096,2019397.2428861791,115171.01314582593,20.749767851461396,3475178.0536694457
-1.726967,96,35.22709,1631495053.5640128,2030678.7176608825,67148.66894651782,20.7497678514614,3490946.365704127
-1.414162,96,36.293273,1631555785.0313916,2030811.7382970108,66583.29725605287,20.7497678514614,3491132.007562713
-0.154566,96,37.355546,1624910871.234624,2037649.4136132833,5125531.259535966,1186.3881871309052,3499201.0970712216
-1.797337,96,38.347776,1635005324.2461104,2038374.8833828242,93289.76927846354,20.749767851461403,3501676.4402715224
-1.660338,96,39.436147,1667774721.7170956,2112250.446538682,281652.93998061947,20.749767851461403,3604530.9325185977
0.122167,96,40.424031,1642250434.7108557,2054307.2342896145,281652.93998061947,20.749767851461414,3523823.04450128
-2.098353,96,41.413672,1620438200.4321098,2020012.0967518198,3840020.6323044007,1002.1681910902073,3466232.3397072796
1.310171,96,42.445846,1626336557.8710096,2019397.2428861791,192691.68673904752,20.749767851461396,3475178.0536694457
-0.910668,96,43.439416,1652385815.599183,2077100.3925336543,138391.87493869645,20.749767851461407,3555609.092501705
-0.035042,96,44.495355,1641869656.0447872,2053468.3228620142,274693.7220694631,20.749767851461414,3522659.093384511
-3.295872,96,45.516686,1684362044.0539942,2221999.8154413286,13283214.352447178,1908.1565081115452,3816454.1323905564
0.500896,96,46.554528,1626336557.8710096,2019397.2428861791,115171.01314582593,20.749767851461396,3475178.0536694457
-0.193259,96,47.636048,1629161522.2432122,2025571.1148919044,236375.87189907487,20.74976785146139,3483813.3075028784
-0.140299,96,48.685536,1652501173.91829,2077362.2462938847,61727.8738112175,20.749767851461407,3555974.4050382767
-0.787567,96,49.669522,1645166259.383317,2060775.8646726958,281652.9399806195,20.749767851461424,3532814.104812604
0.74523,96,50.730968,1646393006.522561,2063517.5099828653,29001.570670138866,20.749767851461417,3536631.2823019703
1.319988,96,51.718211,1634449480.6931062,2037155.1900895145,79700.4789560359,20.749767851461407,3499977.356835604
-0.220876,96,52.748014,1626336557.8710096,2019397.2428861791,115171.01314582593,20.749767851461396,3475178.0536694457
